s0_avg_latency,s0_arrival_rate,s0_departure_rate,s0_avg_throughput,s0_avg_queue_size,s0_avg_threads,s1_avg_latency,s1_arrival_rate,s1_departure_rate,s1_avg_throughput,s1_avg_queue_size,s1_avg_threads,s2_avg_latency,s2_arrival_rate,s2_departure_rate,s2_avg_throughput,s2_avg_queue_size,s2_avg_threads,wf0_avg_e2e_latency,wf0_violation_rate,node0_avg_cpu_threads,node0_cpu_usage_pct,node1_avg_cpu_threads,node1_cpu_usage_pct,node2_avg_cpu_threads,node2_cpu_usage_pct
9.953699596356577,0.4388888888888889,0.4222222222222223,1.2322128851540615,4.722222222222222,2.1666666666666665,3.4624250051497216,0.43333333333333335,0.4277777777777778,1.0528711484593838,1.3333333333333333,2.3333333333333335,1.427229180942999,0.42777777777777776,0.4277777777777778,1.0004901960784316,0.5,2.611111111111111,9.953699596356577,0.5472222222222223,2.053763440860215,51.344086021505376,1.2365591397849462,30.913978494623656,0.6075268817204301,15.188172043010754
6.219092797486107,0.5125,0.4937499999999999,1.2083333333333333,3.6875,2.5625,3.0151849745504595,0.50625,0.4937499999999999,1.0562500000000001,1.5625,2.8125,1.599646547650535,0.50625,0.49999999999999994,1.0427083333333333,0.8125,1.625,6.219092797486107,0.1875,2.2111801242236027,55.27950310559007,1.5093167701863355,37.732919254658384,0.6583850931677019,16.459627329192546
14.345311311500366,0.49375,0.46875,1.3920138888888887,7.6875,2.5625,3.4200235442800473,0.49375,0.47500000000000003,1.1480158730158732,1.75,2.4375,1.400000000000002,0.48750000000000004,0.47500000000000003,1.1021825396825395,0.6875,3.25,14.345311311500366,0.6979166666666666,2.276470588235294,56.91176470588235,1.3235294117647058,33.088235294117645,0.6823529411764706,17.058823529411764
6.603016217014553,0.41,0.38,1.1967857142857141,2.8,2.2,3.1449675468999674,0.39499999999999996,0.38499999999999995,1.0815476190476192,1.15,2.55,1.4401545949485586,0.39,0.385,1.0457142857142858,0.55,1.8,6.603016217014553,0.22999999999999998,1.7733990147783252,44.33497536945813,1.103448275862069,27.586206896551722,0.5566502463054187,13.916256157635468
6.367586720830577,0.4764705882352941,0.47058823529411764,1.1271708683473391,2.8823529411764706,2.2941176470588234,2.997111439046711,0.4764705882352941,0.47058823529411764,1.0856442577030814,1.5294117647058822,2.588235294117647,1.4000000000000024,0.4705882352941176,0.47058823529411764,1.0,0.5882352941176471,2.5294117647058822,6.367586720830577,0.16596638655462184,2.0935672514619883,52.33918128654971,1.3216374269005848,33.04093567251462,0.631578947368421,15.789473684210526
14.163829672340297,0.4666666666666667,0.43333333333333335,1.4091503267973857,6.888888888888889,1.7777777777777777,3.292682315184595,0.4444444444444444,0.4388888888888889,1.0858024691358026,1.6111111111111112,2.111111111111111,1.4271043771043759,0.4444444444444444,0.4388888888888889,1.0381593714927047,0.6666666666666666,2.4444444444444446,14.14013549242796,0.7404320987654321,2.0828729281767955,52.071823204419886,1.2541436464088398,31.353591160220994,0.6132596685082873,15.331491712707182
8.646759738895948,0.3590909090909091,0.34545454545454546,1.150793650793651,3.4545454545454546,1.8636363636363635,2.886026766220035,0.3590909090909091,0.35000000000000003,0.9912698412698413,1.2272727272727273,2.727272727272727,1.4000000000000012,0.3590909090909092,0.35454545454545455,1.0310090702947845,0.5,2.590909090909091,9.079097725840745,0.4113636363636363,1.5803571428571428,39.50892857142857,1.0044642857142858,25.111607142857146,0.48214285714285715,12.053571428571429
11.051264563761483,0.45882352941176474,0.4176470588235293,1.3925770308123246,4.9411764705882355,1.7647058823529411,2.874564060135149,0.4411764705882352,0.4235294117647059,1.0750700280112044,1.2352941176470589,2.4705882352941178,1.4099783227949447,0.4294117647058823,0.4235294117647058,1.0254901960784313,0.5294117647058824,1.6470588235294117,11.051264563761483,0.5204481792717087,1.9553072625698324,48.882681564245814,1.2681564245810055,31.70391061452514,0.6312849162011173,15.782122905027931
14.918942310825177,0.5375,0.48125000000000007,1.2661458333333333,8.375,2.125,3.675130435997544,0.48750000000000004,0.48125,1.0443655303030301,1.6875,1.8125,1.4,0.48749999999999993,0.48125,1.026736111111111,0.75,2.75,14.918942310825177,0.6692708333333333,2.3493975903614457,58.734939759036145,1.3253012048192772,33.13253012048193,0.6867469879518072,17.16867469879518
11.249045700520092,0.40454545454545454,0.3363636363636364,1.3674242424242424,5.2727272727272725,2.3636363636363638,5.024797179901247,0.34545454545454546,0.34090909090909094,1.0666666666666667,1.8181818181818181,1.5454545454545454,1.4329523578118504,0.34545454545454546,0.34090909090909094,1.053030303030303,0.4090909090909091,2.090909090909091,11.249045700520092,0.5303030303030303,2.2177777777777776,55.44444444444444,0.9777777777777777,24.444444444444443,0.47555555555555556,11.88888888888889
